temperature_c_norm,humidity_pct_norm,delta_temp_norm,delta_humi_norm,comfort_class,comfort_label
1.3472559797632535,-1.3010521450320753,1.6888656144748566,0.36321302425977453,2,WARM_HUMID
-0.4496946554262025,1.382579723920008,-0.28683590106684453,0.4882659107804119,1,COMFORT
1.0669976238162737,-1.382185201535278,1.8858199576176202,2.0470375763897386,2,WARM_HUMID
-0.7958961539489419,-0.9765199190192652,-1.5339470102418582,-0.6467560171492691,0,COLD
-1.2904697232671407,0.321608985031975,-1.052202329019817,0.26064887284613364,0,COLD
0.5724240544980749,-0.676951710392056,0.2181994659819964,0.3711384731192579,2,WARM_HUMID
1.611028550066292,-0.07781529313763735,-4.162586229470983,-1.1803981175935152,3,HOT
-0.1859220851231635,-0.7830487842808596,0.5588230338060308,-0.8572191038189373,1,COMFORT
-0.2188936564110433,0.1780658850647707,0.16841013048260634,-1.4991074835527756,1,COMFORT
0.3581088411268553,-0.676951710392056,-1.012268465234659,-1.0479740594097786,2,WARM_HUMID
-0.3342941559186229,-0.6956747234312565,-1.8077943779348853,-1.0817460108097268,1,COMFORT
0.7702534822253543,0.7584792892799885,0.08250652902662502,-1.3120061066423077,2,WARM_HUMID
0.3086514841950353,-0.45851655826804927,0.6985668114007706,-0.3415154575331269,2,WARM_HUMID
-0.8783250821686417,-1.1387860320256704,1.01478730452172,0.2478344287337292,0,COLD
-0.3837515128504429,-0.2088763844120415,-0.44201414546966694,-0.86782742330766,1,COMFORT
-0.1529505138352831,-0.12774332790883916,0.8348682201892862,0.4092461556729737,1,COMFORT
-0.07052158561558332,-0.10277931052323803,-0.5311796368105814,-1.0691138151462392,1,COMFORT
-1.5872138648580598,0.5712491588879828,-0.1672259437328215,-0.22124474209857922,0,COLD
-0.9112966534565216,-0.6831927147384563,0.338222197612762,0.4866660520825149,0,COLD
-1.1091260811838008,0.30288597199277456,1.0898167067404956,-0.540013291797673,1,COMFORT
0.1273078421116961,0.6149361893127843,0.9959664514661243,0.17251450451659095,1,COMFORT
0.9845686955965739,-0.6270236756208547,0.698806287796181,0.7169642778725341,2,WARM_HUMID
1.2153696946117332,1.0081194631359962,0.14176615531456982,-0.5158874982852891,2,WARM_HUMID
-0.5815809405777222,-1.419631227613679,-0.5642909658490327,1.0124599284616123,1,COMFORT
-1.2245265806913805,0.745997280587188,-0.48786584533752697,1.0248106499815954,0,COLD
-2.2136737193277782,0.18430688941117052,-1.5756718529296718,0.6732201856735911,0,COLD
1.1164549807480937,1.0830115152927988,0.07373336110048584,1.4676045220919873,3,HOT
-0.9607540103883415,-0.17767136268004055,1.1610328691677363,0.6253233285504833,0,COLD
-0.3342941559186229,0.04076378944396625,1.4921821083944982,1.593255993096413,1,COMFORT
0.9680829099526337,1.5073998108480118,0.8379862912284528,-0.49483858952486004,2,WARM_HUMID
1.2648270515435536,-0.3024914496080444,-1.1624772358805624,0.03236115644401171,3,HOT
-0.30132258463074313,1.320169680456006,-0.8563842510109906,-1.168774460660866,1,COMFORT
0.4570235549904953,2.5870935627752454,0.005272653841146882,-0.08089783475753413,0,COLD
1.3802275510511326,0.1780658850647707,-0.6210759393630321,0.09666031058361615,3,HOT
-1.2739839376232005,-0.9016278668624631,1.283554334239395,-0.27323757582097885,0,COLD
0.3581088411268553,-1.675512405816087,-0.5296416706510627,-1.2605501065387952,2,WARM_HUMID
0.34162305548291566,-0.0965383061768382,-1.13087940867276,2.2225640406461724,1,COMFORT
0.8032250535132341,1.532363828233613,1.740793312362944,1.1039256060729923,2,WARM_HUMID
0.7702534822253543,-0.45851655826804927,1.1183650190607257,-1.0454103980315759,2,WARM_HUMID
0.1767651990435161,2.2937663584944357,-1.0141290648259198,-1.1991187547964348,1,COMFORT
-0.03755001432770351,1.076770510946398,-0.082889072176634,-0.3143684199938008,1,COMFORT
-2.015844291600499,1.0580474979071977,-0.2081392117219318,1.260847071549325,0,COLD
-0.054035799971643705,0.29664496764637427,0.45958262727756194,1.3578058807744622,1,COMFORT
0.4075661980586753,-0.5209266017320512,0.46759539364872926,0.04422570163996254,2,WARM_HUMID
-0.8948108678125813,0.9207454022863937,-0.6555793298338,-1.2143585405650077,1,COMFORT
-1.1585834381156208,0.639900206698385,-0.3123974629883021,0.060303355436053155,0,COLD
1.4461706936268923,0.22175291548957177,-1.1077225887006188,1.063537840293071,3,HOT
